Movie_ID,Movie_Name
2468,Shakespeare in Love
2469,The Last Days
2470,The Personals: Improvisations on Romance in the Golden Years
2471,Elizabeth
2472,The Prince of Egypt
2473,Bunny
2474,Election Night (Valgaften)
2475,What Dreams May Come
2476,Gods and Monsters
2477,The Cider House Rules
2478,Boys Don't Cry
2479,Topsy-Turvy
2480,One Day in September
2481,King Gimp
2482,The Matrix
2483,All about My Mother
2484,The Red Violin
2485,Tarzan
2486,My Mother Dreams the Satan's Disciples in New York
2487,Pollock
2488,"Crouching Tiger, Hidden Dragon"
2489,Into the Arms of Strangers: Stories of the Kindertransport
2490,Big Mama
2491,Dr. Seuss' How the Grinch Stole Christmas
2492,Wonder Boys
2493,Father and Daughter
2494,Quiero Ser (I want to be...)
2495,Iris
2496,Monster's Ball
2497,Shrek
2498,Murder on a Sunday Morning
2499,Thoth
2500,No Man's Land
2501,"Monsters, Inc."
2502,For the Birds
2503,the accountant
2504,Adaptation
2505,The Hours
2506,Spirited Away
2507,Road to Perdition
2508,Bowling for Columbine
2509,Twin Towers
2510,Nowhere in Africa
2511,Frida
2512,The ChubbChubbs!
2513,This Charming Man (Der Er En Yndig Mand)
2514,Talk to Her
2515,Finding Nemo
2516,The Fog of War
2517,Chernobyl Heart
2518,The Barbarian Invasions
2519,Harvie Krumpet
2520,Two Soldiers
2521,Ray
2522,Born into Brothels
2523,Mighty Times: The Children's March
2524,The Sea Inside
2525,Lemony Snicket's A Series of Unfortunate Events
2526,Finding Neverland
2527,The Motorcycle Diaries
2528,Ryan
2529,Wasp
2530,Capote
2531,Syriana
2532,The Constant Gardener
2533,Wallace & Gromit in The Curse of the Were-Rabbit
2534,Memoirs of a Geisha
2535,March of the Penguins
2536,A Note of Triumph: The Golden Age of Norman Corwin
2537,Tsotsi
2538,Hustle & Flow
2539,The Moon and the Son: An Imagined Conversation
2540,Six Shooter
2541,The Last King of Scotland
2542,Little Miss Sunshine
2543,The Queen
2544,Dreamgirls
2545,Happy Feet
2546,Pan's Labyrinth
2547,An Inconvenient Truth
2548,The Blood of Yingzhou District
2549,The Lives of Others
2550,Babel
2551,The Danish Poet
2552,West Bank Story
2553,Letters from Iwo Jima
2554,No Country for Old Men
2555,La Vie en Rose
2556,Michael Clayton
2557,Ratatouille
2558,Sweeney Todd The Demon Barber of Fleet Street
2559,Elizabeth: The Golden Age
2560,Taxi to the Dark Side
2561,Freeheld
2562,The Counterfeiters
2563,Once
2564,Peter & the Wolf
2565,Le Mozart des Pickpockets (The Mozart of Pickpockets)
2566,Milk
2567,WALL-E
2568,Slumdog Millionaire
2569,The Duchess
2570,Man on Wire
2571,Smile Pinki
2572,Departures
2573,La Maison en Petits Cubes
2574,Spielzeugland (Toyland)
2575,Crazy Heart
2576,Precious: Based on the Novel 'Push' by Sapphire
2577,The Young Victoria
2578,The Cove
2579,Music by Prudence
2580,The Secret in Their Eyes
2581,Logorama
2582,The New Tenants
2583,Inside Job
2584,Strangers No More
2585,In a Better World
2586,The Wolfman
2587,The Lost Thing
2588,God of Love
2589,The Artist
2590,Beginners
2591,The Iron Lady
2592,Rango
2593,Undefeated
2594,Saving Face
2595,A Separation
2596,The Muppets
2597,The Fantastic Flying Books of Mr. Morris Lessmore
2598,The Shore
2599,The Descendants
2600,Les Misérables
2601,Brave
2602,Searching for Sugar Man
2603,Inocente
2604,Amour
2605,Paperman
2606,Curfew
2607,Blue Jasmine
2608,Frozen
2609,20 Feet from Stardom
2610,The Lady in Number 6: Music Saved My Life
2611,The Great Beauty
2612,Mr. Hublot
2613,Helium
2614,Still Alice
2615,Boyhood
2616,Big Hero 6
2617,CitizenFour
2618,Crisis Hotline: Veterans Press 1
2619,Ida
2620,Selma
2621,Feast
2622,The Phone Call
2623,The Danish Girl
2624,Inside Out
2625,Amy
2626,A Girl in the River: The Price of Forgiveness
2627,Son of Saul
2628,Bear Story
2629,Stutterer
2630,Fences
2631,Zootopia
2632,O.J.: Made in America
2633,The White Helmets
2634,The Salesman
2635,Piper
2636,Sing
2637,Arrival
2638,"Three Billboards outside Ebbing, Missouri"
2639,Coco
2640,Icarus
2641,Heaven Is a Traffic Jam on the 405
2642,A Fantastic Woman
2643,Dear Basketball
2644,The Silent Child
2645,If Beale Street Could Talk
2646,Spider-Man: Into the Spider-Verse
2647,Roma
2648,Free Solo
2649,Period. End of Sentence.
2650,Bao
2651,Skin
2652,First Man
2653,Once upon a Time...in Hollywood
2654,Judy
2655,Parasite
2656,American Factory
2657,Learning to Skateboard in a Warzone (If You're a Girl)
2658,Hair Love
2659,The Neighbors' Window
2660,Judas and the Black Messiah
2661,Minari
2662,Soul
2663,Mank
2664,Ma Rainey's Black Bottom
2665,My Octopus Teacher
2666,Colette
2667,Another Round
2668,If Anything Happens I Love You
2669,Two Distant Strangers
2670,King Richard
2671,CODA
2672,The Eyes of Tammy Faye
2673,Encanto
2674,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)"
2675,The Queen of Basketball
2676,Drive My Car
2677,The Windshield Wiper
2678,The Long Goodbye
2679,Everything Everywhere All at Once
2680,Guillermo del Toro's Pinocchio
2681,Navalny
2682,The Elephant Whisperers
2683,RRR
2684,"The Boy, the Mole, the Fox and the Horse"
2685,An Irish Goodbye
2686,Welcome to Chechnya
2687,TÁR
2688,"Argentina, 1985"
2689,Being the Ricardos
2690,West Side Story (2021)
2691,"tick, tick...BOOM!"
2692,No Time To Die
2693,The United States vs. Billie Holiday
2694,Borat Subsequent Moviefilm
2695,I Care A Lot
2696,The Mauritanian
2697,The Trial of the Chicago 7
2698,The Farewell
2699,Missing Link
2700,Once Upon a Time...in Hollywood
2701,The Wife
2702,"Star Is Born, A (2018)"
2703,In The Fade
2704,The Disaster Artist
2705,Elle
2706,Steve Jobs
2707,Birdman
2708,Big Eyes
2709,How to Train Your Dragon 2
2710,Leviathan
2711,Mandela: Long Walk to Freedom
2712,My Week With Marilyn
2713,W.E.
2714,The Adventures of Tintin
2715,Midnight In Paris
2716,The Kids Are All Right
2717,Barney's Version
2718,In A Better World
2719,Julie & Julia
2720,The White Ribbon (Das weiße Band - Eine Deutsche Kindergeschichte)
2721,Precious: Based on the novel Push by Sapphire
2722,Up In The Air
2723,The Wrestler
2724,Happy-Go-Lucky
2725,Waltz with Bashir
2726,Wall-E
2727,Away From Her
2728,La Vie En Rose
2729,The Diving Bell and the Butterfly
2730,I'm Not There
2731,Cars
2732,Transamerica
2733,Walk The Line
2734,Paradise Now
2735,Osama
2736,Something's Gotta Give
2737,About Schmidt
2738,Talk To Her
2739,In the Bedroom
2740,Kate & Leopold
2741,Toy Story 2
2742,All About My Mother
2743,Tumbleweeds
2744,Central Station
2745,Quest For Camelot: The Magic Sword
2746,Ulee's Gold
2747,Ma Vie en Rose
2748,Mrs. Brown
2749,The People vs. Larry Flynt
2750,The Mirror Has Two Faces
2751,Secrets & Lies
2752,A Walk in the Clouds
2753,Get Shorty
2754,The Lion King (1994)
2755,Farinelli
2756,Bullets Over Broadway
2757,Heaven & Earth
2758,Farewell My Concubine
2759,What's Love Got To Do With It
2760,The Player
2761,Enchanted April
2762,The Prince of Tides
2763,For The Boys
2764,Green Card
2765,The Sheltering Sky
2766,Cyrano De Bergerac (1990)
2767,Longtime Companion
2768,The Fabulous Baker Boys
2769,Running on Empty
2770,Madame Sousatzka
2771,Gorillas in the Mist: The Adventure of Dian Fossey
2772,Hope and Glory
2773,My Life as a Dog
2774,Mona Lisa
2775,Crimes of the Heart
2776,Agnes of God
2777,Romancing the Stone
2778,Micki & Maude
2779,The Dresser
2780,Silkwood
2781,Educating Rita
2782,Victor Victoria
2783,"Officer and a Gentleman, An"
2784,Butterfly
2785,Only When I Laugh
2786,Pennies from Heaven
2787,The Ninth Configuration
2788,The Stunt Man
2789,The Rose
2790,"Cage aux Folles, La"
2791,Jane Fonda
2792,Roger Moore
2793,Autumn Sonata
2794,John Travolta
2795,"Same Time, Next Year"
2796,Equus
2797,The Turning Point
2798,"Star Is Born, A (1976)"
2799,Stay Hungry
2800,Face to Face
2801,Sophia Loren
2802,Robert Redford
2803,Voyage of the Damned
2804,Marathon Man
2805,Altars of the World
2806,Jessica Lange
2807,One Flew Over The Cuckoo's Nest
2808,The Other Side of the Mountain
2809,Lies My Father Told Me
2810,Jacqueline Susann's Once Is Not Enough
2811,Tommy
2812,Youthquake
2813,The Longest Yard
2814,The Dove
2815,The Little Prince
2816,Scenes From a Marriage
2817,Barbra Streisand
2818,Harry & Tonto
2819,A Woman Under The Influence
2820,Animals Are Beautiful People
2821,Benji
2822,The Pedestrian
2823,Marlon Brando
2824,Elizabeth Taylor
2825,Cinderella Liberty
2826,Visions of Eight
2827,Lady Sings the Blues
2828,Young Winston
2829,The Emigrants
2830,The New Land
2831,Avanti!
2832,Elvis on Tour
2833,Walls of Fire
2834,Ben
2835,The Boy Friend
2836,Red Sky at Morning
2837,Carnal Knowledge
2838,Kotch
2839,Diary of a Mad Housewife
2840,The Great White Hope
2841,Women In Love
2842,Rider on the Rain
2843,Clint Eastwood
2844,Sidney Poitier
2845,Darling Lili
2846,The Secret of Santa Vittoria
2847,"Goodbye, Columbus"
2848,Butch Cassidy and The Sundance Kid
2849,Oh! What a Lovely War
2850,Julie Andrews
2851,Mia Farrow
2852,Steve McQueen
2853,"Me, Natalie"
2854,The Shoes of the Fisherman
2855,"Rachel, Rachel"
2856,War and Peace (1966)
2857,Richard Burton
2858,Sean Connery
2859,Star!
2860,The Fox
2861,Live For Life
2862,Paul Newman
2863,The Whisperers
2864,"The Russians Are Coming, The Russians Are Coming"
2865,Dead Heat on a Merry-Go-Round
2866,The Pad
2867,Hawaii
2868,Alfie (1966)
2869,A Man And A Woman
2870,A Man Could Get Killed
2871,Inside Daisy Clover
2872,Juliet of the Spirits
2873,Ursula Andress
2874,Doris Day
2875,Rex Harrison
2876,Rock Hudson
2877,Marcello Mastroianni
2878,Natalie Wood
2879,The Spy Who Came in from the Cold
2880,The Collector
2881,The Yellow Rolls-Royce
2882,Sallah
2883,Guns at Batasi
2884,Island of the Blue Dolphins
2885,Get Yourself a College Girl!
2886,The Unsinkable Molly Brown
2887,The New Interns
2888,The Fall of the Roman Empire
2889,"Hush...Hush, Sweet Charlotte"
2890,Seven Days In May
2891,The Pumpkin Eater
2892,Circus World
2893,Connie Francis
2894,The Cardinal
2895,Any Number Can Win
2896,The Birds
2897,The Prize
2898,"America, America"
2899,The Ceremony
2900,The V. I. P.'s
2901,To Bed Or Not To Bed
2902,The L-Shaped Room
2903,To Kill A Mockingbird
2904,That Touch of Mink
2905,A Taste of Honey
2906,David and Lisa
2907,Billy Budd
2908,The Manchurian Candidate
2909,Gypsy
2910,"Divorce, Italian Style"
2911,Telstar
2912,Nathaniel Coles
2913,El Cid
2914,Pocketful of Miracles
2915,Tall Story
2916,Town Without Pity
2917,Come September
2918,Charlton Heston
2919,Marilyn Monroe
2920,A Majority Of One
2921,Inherit the Wind - 1960
2922,The Sundowners
2923,The Trials of Oscar Wilde (The Man With The Green Carnation)
2924,La vérité (The Truth)
2925,From the Terrace
2926,The World of Suzie Wong
2927,Pollyanna
2928,Because They're Young
2929,House of Usher
2930,Desire In The Dust
2931,Tony Curtis
2932,Gina Lollobrigida
2933,Hand In Hand
2934,Sunrise at Campobello
2935,Rocco and His Brothers
2936,Career
2937,Room At The Top
2938,Wir Wunderkinder (Aren't We Wonderful!)
2939,The Bridge
2940,Odd Obsession
2941,Wild Strawberries
2942,Rio Bravo
2943,Darby O'Gill and The Little People
2944,Say One for Me
2945,The Five Pennies
2946,A Private's Affair
2947,A Summer Place
2948,"Crime & Punishment, USA"
2949,The Crimson Kimono
2950,On The Beach
2951,Imitation of Life
2952,"Suddenly, Last Summer"
2953,José Ramon Samaniego
2954,Auntie Mame
2955,"Do Ankhen Barah Haath (Two Eyes, Twelve Hands)"
2956,Rosemary
2957,A Night To Remember
2958,The Year Long Road
2959,The Perfect Furlough
2960,The Gene Krupa Story
2961,God's Little Acre
2962,In Love and War - 1958
2963,A Time to Love and a Time to Die
2964,"Too Much, Too Soon"
2965,Deborah Kerr
2966,The Proud Rebel
2967,The Inn of the Sixth Happiness
2968,Me and the Colonel
2969,I Want To Live!
2970,L'eau vive (Girl And The River)
2971,Hugo Friedhofer
2972,Zsa Zsa Gabor
2973,Bob Hope
2974,Le Roy Prinze
2975,Jean Simmons
2976,Until They Sail
2977,Carolyn Jones
2978,Peyton Place
2979,This Happy Feeling
2980,The Searchers
2981,Confessions of Felix Krull
2982,Tizoc
2983,Woman In A Dressing Gown
2984,Kiiroi karasu (Yellow Crow)
2985,The Happy Road
2986,Lust For Life
2987,Edwin Schallert
2988,Dimitri Tiomkin
2989,Baby Doll
2990,The Girl Can't Help It
2991,Rebel Without a Cause
2992,Tea and Sympathy
2993,The Silver Chalice
2994,Friendly Persuasion
2995,Before Sundown
2996,A Girl In Black
2997,Richard III  (1955)
2998,The Rose On His Arm
2999,The White Reindeer
3000,James Dean
3001,Kim Novak
3002,Ronald Reagan
3003,Battle Hymn
3004,Taina Elg
3005,Jacques Bergerac
3006,The Bad Seed
3007,The Rainmaker
3008,Anastasia (1956)
3009,Guys and Dolls
3010,Blood Alley
3011,The Eddy Duchin Story
3012,The View From Pompey's Head
3013,Hit The Deck
3014,Eyes of Children
3015,"Sons, Mothers And A General"
3016,Stella
3017,Ordet
3018,Grace Kelly
3019,Esther Williams
3020,Love Is A Many-Splendored Thing
3021,The Seven Year Itch
3022,Trial
3023,Dangerous Curves (UK)
3024,Wichita
3025,
3026,Carmen Jones
3027,The Trouble With Harry
3028,Phffft!
3029,The High and The Mighty
3030,Four Guns to the Border
3031,Genevieve
3032,The Lady Of The Camelias
3033,No Way Back
3034,Twenty-Four Eyes
3035,Audrey Hepburn
3036,Gregory Peck
3037,Money From Home
3038,The Egyptian
3039,It Came From Outer Space
3040,The Glory Brigade
3041,So Big
3042,The Man From The Alamo
3043,Alan Ladd
3044,Robert Taylor
3045,Little Boy Lost
3046,Mogambo
3047,The Moon Is Blue
3048,A Queen Is Crowned
3049,5 Fingers
3050,Navajo
3051,My Cousin Rachel
3052,Susan Hayward
3053,John Wayne
3054,The Member of the Wedding
3055,Anything Can Happen
3056,Singin' in the Rain
3057,My Six Convicts
3058,Death of a Salesman (1951)
3059,Bright Victory
3060,Pictura
3061,A Place In The Sun
3062,An American In Paris
3063,Teresa
3064,September Affair
3065,The Day The Earth Stood Still
3066,A Streetcar Named Desire (1951)
3067,Quo Vadis
3068,Too Young To Kiss
3069,The Blue Veil
3070,Cyrano de Bergerac (1950)
3071,All About Eve
3072,Sunset Boulevard
3073,Jane Wyman
3074,Broken Arrow
3075,Tea For Two
3076,All The King's Men
3077,The Hasty Heart
3078,The Inspector General
3079,The Bicycle Thief
3080,The Adventures of Ichabod and Mr. Toad
3081,Hamlet (1948)
3082,I Remember Mama
3083,The Pearl
3084,Bambi
3085,That Hagen Girl
3086,Kiss of Death
3087,Life with Father
3088,Mourning Becomes Electra
3089,It's A Wonderful Life
3090,The Last Chance
3091,A Medal For Benny
3092,The House I Live In
